Product,Price,Rating,Description,Url,Review Url
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Thin and Light...,31990.0,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System256 GB SSD100.63 cm (39.62 cm) Display1Year Onsite warranty + 1 Year Accidental Damage Protection,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm2f89fa5fe05df?pid=COMGAGRYXAWSHSRM&lid=LSTCOMGAGRYXAWSHSRMH2NQTD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=en_nLA5jaflzFXd-NdRlAblzGzjKpV-dkQWHdIB4hXbWxqUkbCENz3Sx8hNGoYMtLkL2odDfQ4F8tAiVRvS18q75g%3D%3D&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl6-thin-light-laptop/product-reviews/itm2f89fa5fe05df?pid=COMGAGRYXAWSHSRM&lid=LSTCOMGAGRYXAWSHSRMH2NQTD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=en_nLA5jaflzFXd-NdRlAblzGzjKpV-dkQWHdIB4hXbWxqUkbCENz3Sx8hNGoYMtLkL2odDfQ4F8tAiVRvS18q75g%3D%3D&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
Lenovo IdeaPad Slim 3 Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Ligh...,42990.0,4.2,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1Year Onsite warranty,https://www.flipkart.com/lenovo-ideapad-slim-3-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmd81779ae0a4bb?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_nLA5jaflzFXd-NdRlAblzGzjKpV-dkQWHdIB4hXbWxpMNHfNbiH2ZfOn0LiRo0nzYqCduKf_TJUTNtxX9DVXSw%3D%3D&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/product-reviews/itmd81779ae0a4bb?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_nLA5jaflzFXd-NdRlAblzGzjKpV-dkQWHdIB4hXbWxpMNHfNbiH2ZfOn0LiRo0nzYqCduKf_TJUTNtxX9DVXSw%3D%3D&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY23HN/A,117990.0,4.6,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty",https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly23hn-a/p/itm36fcfeeb2e684?pid=COMGFB2GQPT52CK3&lid=LSTCOMGFB2GQPT52CK37FYXJM&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGFB2GQPT52CK3.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly23hn-a/product-reviews/itm36fcfeeb2e684?pid=COMGFB2GQPT52CK3&lid=LSTCOMGFB2GQPT52CK37FYXJM&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGFB2GQPT52CK3.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
APPLE 2023 Macbook Air M2 - (8 GB/256 GB SSD/macOS Ventura) MQKP3HN/A,133677.0,4.7,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD38.86 cm (15.3 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Limited Warranty",https://www.flipkart.com/apple-2023-macbook-air-m2-8-gb-256-gb-ssd-macos-ventura-mqkp3hn-a/p/itm55b764aaebc55?pid=COMGQA2VJWQG2FKC&lid=LSTCOMGQA2VJWQG2FKCJMKO4W&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGQA2VJWQG2FKC.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/apple-2023-macbook-air-m2-8-gb-256-gb-ssd-macos-ventura-mqkp3hn-a/product-reviews/itm55b764aaebc55?pid=COMGQA2VJWQG2FKC&lid=LSTCOMGQA2VJWQG2FKCJMKO4W&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGQA2VJWQG2FKC.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
HP Envy x360 Creator OLED Eyesafe Intel Evo Core i7 12th Gen 1250U - (16 GB/1 TB SSD/Windows 11 Home) ...,112739.0,4.2,Intel Core i7 Processor (12th Gen)16 GB LPDDR4X RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 Inch) Touchscreen Display1 Year Onsite Warranty,https://www.flipkart.com/hp-envy-x360-creator-oled-eyesafe-intel-evo-core-i7-12th-gen-1250u-16-gb-1-tb-ssd-windows-11-home-x360-bf0063tu-thin-light-laptop/p/itm4272fca85bf86?pid=COMGH2WT6AR6RHZJ&lid=LSTCOMGH2WT6AR6RHZJGXAH91&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGH2WT6AR6RHZJ.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/hp-envy-x360-creator-oled-eyesafe-intel-evo-core-i7-12th-gen-1250u-16-gb-1-tb-ssd-windows-11-home-x360-bf0063tu-thin-light-laptop/product-reviews/itm4272fca85bf86?pid=COMGH2WT6AR6RHZJ&lid=LSTCOMGH2WT6AR6RHZJGXAH91&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGH2WT6AR6RHZJ.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
APPLE 2022 MacBook Pro M2 - (8 GB/512 GB SSD/Mac OS Monterey) MNEQ3HN/A,129990.0,4.5,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD33.78 cm (13.3 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty",https://www.flipkart.com/apple-2022-macbook-pro-m2-8-gb-512-gb-ssd-mac-os-monterey-mneq3hn-a/p/itm6507818115a3b?pid=COMGFB2G5PP2KVXP&lid=LSTCOMGFB2G5PP2KVXPVYUUZD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGFB2G5PP2KVXP.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/apple-2022-macbook-pro-m2-8-gb-512-gb-ssd-mac-os-monterey-mneq3hn-a/product-reviews/itm6507818115a3b?pid=COMGFB2G5PP2KVXP&lid=LSTCOMGFB2G5PP2KVXPVYUUZD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGFB2G5PP2KVXP.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gr...",63990.0,4.5,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-pro-15-creator-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-m6500qf-hn741ws-gaming-laptop/p/itmf62d6f5927429?pid=COMGPNG4ZJAFR3PH&lid=LSTCOMGPNG4ZJAFR3PHVKTRCX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_nLA5jaflzFXd-NdRlAblzGzjKpV-dkQWHdIB4hXbWxpJCWWcsRdHgRfI7qNuZQTGDofBITD625sRFidWCGnbqw%3D%3D&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-pro-15-creator-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-m6500qf-hn741ws-gaming-laptop/product-reviews/itmf62d6f5927429?pid=COMGPNG4ZJAFR3PH&lid=LSTCOMGPNG4ZJAFR3PHVKTRCX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_nLA5jaflzFXd-NdRlAblzGzjKpV-dkQWHdIB4hXbWxpJCWWcsRdHgRfI7qNuZQTGDofBITD625sRFidWCGnbqw%3D%3D&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X...,34115.0,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home and Student 20212 Year warranty,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/p/itm260be6d1b6d4e?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=en_nLA5jaflzFXd-NdRlAblzGzjKpV-dkQWHdIB4hXbWxowlrxY3ucocsaCvNJIV_95QTXwi9kO8KpsZBPcvzFqPg%3D%3D&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/product-reviews/itm260be6d1b6d4e?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=en_nLA5jaflzFXd-NdRlAblzGzjKpV-dkQWHdIB4hXbWxowlrxY3ucocsaCvNJIV_95QTXwi9kO8KpsZBPcvzFqPg%3D%3D&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
APPLE 2022 MacBook Pro M2 - (8 GB/256 GB SSD/Mac OS Monterey) MNEP3HN/A,109990.0,4.6,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD33.78 cm (13.3 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty",https://www.flipkart.com/apple-2022-macbook-pro-m2-8-gb-256-gb-ssd-mac-os-monterey-mnep3hn-a/p/itm0161b086bcab6?pid=COMGFB2GYQHA9RR7&lid=LSTCOMGFB2GYQHA9RR7QL3VSN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGFB2GYQHA9RR7.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/apple-2022-macbook-pro-m2-8-gb-256-gb-ssd-mac-os-monterey-mnep3hn-a/product-reviews/itm0161b086bcab6?pid=COMGFB2GYQHA9RR7&lid=LSTCOMGFB2GYQHA9RR7QL3VSN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGFB2GYQHA9RR7.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,111990.0,4.4,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,https://www.flipkart.com/lenovo-loq-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irh8-gaming-laptop/p/itm0a107f7d8e2af?pid=COMGRC9RWM59MRYP&lid=LSTCOMGRC9RWM59MRYPQBPTVD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGRC9RWM59MRYP.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-loq-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irh8-gaming-laptop/product-reviews/itm0a107f7d8e2af?pid=COMGRC9RWM59MRYP&lid=LSTCOMGRC9RWM59MRYPQBPTVD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGRC9RWM59MRYP.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
MSI Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/14...,89390.0,3.6,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display2 Year On-Site Warranty,https://www.flipkart.com/msi-core-i7-12th-gen-12700h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-pulse-gl66-12uek-046in-gaming-laptop/p/itmafe2e75993f70?pid=COMGAE6BYT2KRN4P&lid=LSTCOMGAE6BYT2KRN4PDKM7YC&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGAE6BYT2KRN4P.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/msi-core-i7-12th-gen-12700h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-pulse-gl66-12uek-046in-gaming-laptop/product-reviews/itmafe2e75993f70?pid=COMGAE6BYT2KRN4P&lid=LSTCOMGAE6BYT2KRN4PDKM7YC&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGAE6BYT2KRN4P.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
Lenovo LOQ AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,105990.0,4.4,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7840hs-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15aph8-gaming-laptop/p/itm82641cc923ce1?pid=COMGRC9RBV47FZJM&lid=LSTCOMGRC9RBV47FZJMMLGV7G&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGRC9RBV47FZJM.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7840hs-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15aph8-gaming-laptop/product-reviews/itm82641cc923ce1?pid=COMGRC9RBV47FZJM&lid=LSTCOMGRC9RBV47FZJMMLGV7G&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGRC9RBV47FZJM.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphi...,87990.0,4.3,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-rog-strix-g15-2022-ryzen-7-octa-core-amd-r7-6800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-g513rc-hn083w-gaming-laptop/p/itmba4bcb9ce6a8d?pid=COMGCYCEH9RMGGZ5&lid=LSTCOMGCYCEH9RMGGZ5FIZ8ZJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGCYCEH9RMGGZ5.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/asus-rog-strix-g15-2022-ryzen-7-octa-core-amd-r7-6800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-g513rc-hn083w-gaming-laptop/product-reviews/itmba4bcb9ce6a8d?pid=COMGCYCEH9RMGGZ5&lid=LSTCOMGCYCEH9RMGGZ5FIZ8ZJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGCYCEH9RMGGZ5.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY03HN/A,117990.0,4.5,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty",https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly03hn-a/p/itm63afd154c22ff?pid=COMGFB2GTM7MMJYN&lid=LSTCOMGFB2GTM7MMJYNIHQHMG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGFB2GTM7MMJYN.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595,https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly03hn-a/product-reviews/itm63afd154c22ff?pid=COMGFB2GTM7MMJYN&lid=LSTCOMGFB2GTM7MMJYNIHQHMG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=70d0256a-65e3-4dd5-993d-90bd8faf9533.COMGFB2GTM7MMJYN.SEARCH&ppt=None&ppn=None&ssid=x9pupqm2q80000001699188335037&qH=c5d334db81c10595
DELL G15 Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,115990.0,3.7,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Premium Support,https://www.flipkart.com/dell-g15-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-120-hz-g15-5520-gaming-laptop/p/itmc29586875d4c8?pid=COMGDJJYFJ7WC7FH&lid=LSTCOMGDJJYFJ7WC7FHXHOQYV&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=94034258-ea3c-421f-b3ce-49ec79bc4b00.COMGDJJYFJ7WC7FH.SEARCH&ppt=None&ppn=None&ssid=lk4pc1jk8w0000001699188335485&qH=c5d334db81c10595,https://www.flipkart.com/dell-g15-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-120-hz-g15-5520-gaming-laptop/product-reviews/itmc29586875d4c8?pid=COMGDJJYFJ7WC7FH&lid=LSTCOMGDJJYFJ7WC7FHXHOQYV&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=94034258-ea3c-421f-b3ce-49ec79bc4b00.COMGDJJYFJ7WC7FH.SEARCH&ppt=None&ppn=None&ssid=lk4pc1jk8w0000001699188335485&qH=c5d334db81c10595
DELL 7000 Series Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 7420...,96490.0,4.6,"Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayWindows 11, Office 2112 Months",https://www.flipkart.com/dell-7000-series-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-new-inspiron-7420-2in1-2-1-laptop/p/itm2c2726ebeff90?pid=COMGEVRDHRVVGZYQ&lid=LSTCOMGEVRDHRVVGZYQFHDVSZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=94034258-ea3c-421f-b3ce-49ec79bc4b00.COMGEVRDHRVVGZYQ.SEARCH&ppt=None&ppn=None&ssid=lk4pc1jk8w0000001699188335485&qH=c5d334db81c10595,https://www.flipkart.com/dell-7000-series-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-new-inspiron-7420-2in1-2-1-laptop/product-reviews/itm2c2726ebeff90?pid=COMGEVRDHRVVGZYQ&lid=LSTCOMGEVRDHRVVGZYQFHDVSZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=94034258-ea3c-421f-b3ce-49ec79bc4b00.COMGEVRDHRVVGZYQ.SEARCH&ppt=None&ppn=None&ssid=lk4pc1jk8w0000001699188335485&qH=c5d334db81c10595
